file	percent	reads	taxon_id	taxon_name
./tables/SRR8490409.out	0.0005976065856245737	6	329	Ralstonia pickettii
./tables/SRR8490409.out	0.001693218659269625	17	339	Xanthomonas campestris
./tables/SRR8490409.out	0.002191224147290103	22	343	Xanthomonas translucens
./tables/SRR8490409.out	0.00029880329281228683	3	346	Xanthomonas citri
./tables/SRR8490409.out	9.96010976040956e-05	1	354	Azotobacter vinelandii
./tables/SRR8490409.out	0.0006972076832286692	7	358	Agrobacterium tumefaciens
./tables/SRR8490409.out	9.96010976040956e-05	1	359	Agrobacterium rhizogenes
./tables/SRR8490409.out	0.0007968087808327649	8	373	Agrobacterium vitis
./tables/SRR8490409.out	9.96010976040956e-05	1	375	Bradyrhizobium japonicum
./tables/SRR8490409.out	9.96010976040956e-05	1	376	Bradyrhizobium sp.
./tables/SRR8490409.out	0.0005976065856245737	6	380	Sinorhizobium fredii
./tables/SRR8490409.out	0.0007968087808327649	8	382	Sinorhizobium meliloti
./tables/SRR8490409.out	0.003884442806559728	39	384	Rhizobium leguminosarum
./tables/SRR8490409.out	9.96010976040956e-05	1	396	Rhizobium phaseoli
./tables/SRR8490409.out	0.0012948142688532427	13	398	Rhizobium tropici
./tables/SRR8490409.out	0.0018924208544778163	19	399	Neorhizobium galegae
./tables/SRR8490409.out	0.0001992021952081912	2	405	Methylobacillus flagellatus
./tables/SRR8490409.out	0.0007968087808327649	8	408	Methylorubrum extorquens
./tables/SRR8490409.out	9.96010976040956e-05	1	435	Acetobacter aceti
./tables/SRR8490409.out	0.0001992021952081912	2	438	Acetobacter pasteurianus
./tables/SRR8490409.out	0.0003984043904163824	4	442	Gluconobacter oxydans
./tables/SRR8490409.out	0.0007968087808327649	8	446	Legionella pneumophila
./tables/SRR8490409.out	0.00029880329281228683	3	449	Legionella hackeliae
./tables/SRR8490409.out	0.0011952131712491473	12	450	Legionella longbeachae
./tables/SRR8490409.out	0.0001992021952081912	2	451	Tatlockia micdadei
./tables/SRR8490409.out	0.0008964098784368604	9	463	Fluoribacter dumoffii
./tables/SRR8490409.out	9.96010976040956e-05	1	470	Acinetobacter baumannii
./tables/SRR8490409.out	0.0001992021952081912	2	471	Acinetobacter calcoaceticus
./tables/SRR8490409.out	0.0001992021952081912	2	476	Moraxella bovis
./tables/SRR8490409.out	9.96010976040956e-05	1	480	Moraxella catarrhalis
./tables/SRR8490409.out	0.0003984043904163824	4	485	Neisseria gonorrhoeae
./tables/SRR8490409.out	0.0006972076832286692	7	487	Neisseria meningitidis
./tables/SRR8490409.out	9.96010976040956e-05	1	490	Neisseria sicca
./tables/SRR8490409.out	0.0005976065856245737	6	495	Neisseria elongata
./tables/SRR8490409.out	0.00029880329281228683	3	500	Thermomicrobium roseum
./tables/SRR8490409.out	9.96010976040956e-05	1	504	Kingella kingae
./tables/SRR8490409.out	0.0011952131712491473	12	511	Alcaligenes faecalis
./tables/SRR8490409.out	9.96010976040956e-05	1	518	Bordetella bronchiseptica
./tables/SRR8490409.out	0.0003984043904163824	4	521	Bordetella avium
./tables/SRR8490409.out	0.002290825244894199	23	529	Brucella anthropi
./tables/SRR8490409.out	9.96010976040956e-05	1	533	Beijerinckia indica
./tables/SRR8490409.out	9.96010976040956e-05	1	539	Eikenella corrodens
./tables/SRR8490409.out	0.0005976065856245737	6	545	Citrobacter koseri
./tables/SRR8490409.out	0.0005976065856245737	6	546	Citrobacter freundii
./tables/SRR8490409.out	0.000498005488020478	5	548	Klebsiella aerogenes
./tables/SRR8490409.out	9.96010976040956e-05	1	549	Pantoea agglomerans
./tables/SRR8490409.out	0.0037848417089556326	38	550	Enterobacter cloacae
./tables/SRR8490409.out	0.0003984043904163824	4	553	Pantoea ananatis
./tables/SRR8490409.out	0.00029880329281228683	3	554	Pectobacterium carotovorum
./tables/SRR8490409.out	0.00029880329281228683	3	556	Dickeya chrysanthemi
./tables/SRR8490409.out	0.20677187862610247	2076	562	Escherichia coli
./tables/SRR8490409.out	0.0025896285377064853	26	563	Shimwellia blattae
./tables/SRR8490409.out	0.0003984043904163824	4	564	Escherichia fergusonii
./tables/SRR8490409.out	0.0001992021952081912	2	569	Hafnia alvei
./tables/SRR8490409.out	9.96010976040956e-05	1	571	Klebsiella oxytoca
./tables/SRR8490409.out	0.002290825244894199	23	573	Klebsiella pneumoniae
./tables/SRR8490409.out	0.0003984043904163824	4	582	Morganella morganii
./tables/SRR8490409.out	0.0007968087808327649	8	585	Proteus vulgaris
./tables/SRR8490409.out	0.0006972076832286692	7	588	Providencia stuartii
./tables/SRR8490409.out	0.0006972076832286692	7	614	Serratia liquefaciens
./tables/SRR8490409.out	0.0017928197568737208	18	615	Serratia marcescens
./tables/SRR8490409.out	0.0018924208544778163	19	622	Shigella dysenteriae
./tables/SRR8490409.out	0.0006972076832286692	7	623	Shigella flexneri
./tables/SRR8490409.out	0.0003984043904163824	4	630	Yersinia enterocolitica
./tables/SRR8490409.out	9.96010976040956e-05	1	631	Yersinia intermedia
./tables/SRR8490409.out	0.0005976065856245737	6	633	Yersinia pseudotuberculosis
./tables/SRR8490409.out	0.0030876340257269632	31	644	Aeromonas hydrophila
./tables/SRR8490409.out	0.004681251587392493	47	645	Aeromonas salmonicida
./tables/SRR8490409.out	0.0001992021952081912	2	651	Aeromonas media
./tables/SRR8490409.out	0.0007968087808327649	8	652	Aeromonas schubertii
./tables/SRR8490409.out	0.000996010976040956	10	654	Aeromonas veronii
./tables/SRR8490409.out	0.0001992021952081912	2	663	Vibrio alginolyticus
./tables/SRR8490409.out	0.0007968087808327649	8	668	Aliivibrio fischeri
./tables/SRR8490409.out	0.0001992021952081912	2	669	Vibrio harveyi
./tables/SRR8490409.out	0.002888431830518772	29	670	Vibrio parahaemolyticus
./tables/SRR8490409.out	9.96010976040956e-05	1	672	Vibrio vulnificus
./tables/SRR8490409.out	0.0001992021952081912	2	674	Vibrio mimicus
./tables/SRR8490409.out	0.0001992021952081912	2	676	Vibrio fluvialis
./tables/SRR8490409.out	0.0003984043904163824	4	680	Vibrio campbellii
./tables/SRR8490409.out	0.0003984043904163824	4	689	Vibrio mediterranei
./tables/SRR8490409.out	0.0012948142688532427	13	714	Aggregatibacter actinomycetemcomitans
./tables/SRR8490409.out	0.00029880329281228683	3	715	Actinobacillus pleuropneumoniae
./tables/SRR8490409.out	9.96010976040956e-05	1	716	Actinobacillus suis
./tables/SRR8490409.out	9.96010976040956e-05	1	718	Actinobacillus equuli
./tables/SRR8490409.out	0.0013944153664573384	14	726	Haemophilus haemolyticus
./tables/SRR8490409.out	0.0007968087808327649	8	727	Haemophilus influenzae
./tables/SRR8490409.out	0.08326651759702391	836	729	Haemophilus parainfluenzae
./tables/SRR8490409.out	0.0001992021952081912	2	730	[Haemophilus] ducreyi
./tables/SRR8490409.out	0.0005976065856245737	6	731	Histophilus somni
./tables/SRR8490409.out	0.0003984043904163824	4	732	Aggregatibacter aphrophilus
./tables/SRR8490409.out	0.00029880329281228683	3	738	Glaesserella parasuis
./tables/SRR8490409.out	0.000498005488020478	5	739	Aggregatibacter segnis
./tables/SRR8490409.out	0.001693218659269625	17	747	Pasteurella multocida
./tables/SRR8490409.out	0.00029880329281228683	3	750	Gallibacterium anatis
./tables/SRR8490409.out	0.000498005488020478	5	754	Pasteurella dagmatis
./tables/SRR8490409.out	0.00029880329281228683	3	781	Rickettsia conorii
./tables/SRR8490409.out	9.96010976040956e-05	1	788	Rickettsia canadensis
./tables/SRR8490409.out	9.96010976040956e-05	1	803	Bartonella quintana
./tables/SRR8490409.out	3.434843451974841	34486	817	Bacteroides fragilis
./tables/SRR8490409.out	4.899278390047859	49189	818	Bacteroides thetaiotaomicron
./tables/SRR8490409.out	5.278858173017067	53000	821	Phocaeicola vulgatus
./tables/SRR8490409.out	0.27091498548314	2720	823	Parabacteroides distasonis
./tables/SRR8490409.out	0.000498005488020478	5	826	Sebaldella termitidis
./tables/SRR8490409.out	0.002689229635310581	27	831	Butyrivibrio fibrisolvens
./tables/SRR8490409.out	0.06663313429713996	669	837	Porphyromonas gingivalis
./tables/SRR8490409.out	0.009362503174784986	94	839	Prevotella ruminicola
./tables/SRR8490409.out	0.0005976065856245737	6	844	Wolinella succinogenes
./tables/SRR8490409.out	0.0007968087808327649	8	847	Oxalobacter formigenes
./tables/SRR8490409.out	9.96010976040956e-05	1	849	Fusobacterium gonidiaformans
./tables/SRR8490409.out	0.0013944153664573384	14	851	Fusobacterium nucleatum
./tables/SRR8490409.out	1.3208101553279117	13261	853	Faecalibacterium prausnitzii
./tables/SRR8490409.out	0.00029880329281228683	3	856	Fusobacterium varium
./tables/SRR8490409.out	0.0011952131712491473	12	860	Fusobacterium periodonticum
./tables/SRR8490409.out	0.0001992021952081912	2	861	Fusobacterium ulcerans
./tables/SRR8490409.out	0.0001992021952081912	2	863	Syntrophomonas wolfei
./tables/SRR8490409.out	0.0003984043904163824	4	870	Dichelobacter nodosus
./tables/SRR8490409.out	0.0003984043904163824	4	873	Desulfocurvibacter africanus
./tables/SRR8490409.out	9.96010976040956e-05	1	876	Desulfovibrio desulfuricans
./tables/SRR8490409.out	0.000498005488020478	5	879	Megalodesulfovibrio gigas
./tables/SRR8490409.out	0.00029880329281228683	3	880	Maridesulfovibrio salexigens
./tables/SRR8490409.out	0.007171279027494883	72	881	Desulfovibrio vulgaris
./tables/SRR8490409.out	0.0003984043904163824	4	897	Desulfococcus multivorans
./tables/SRR8490409.out	0.0010956120736450516	11	899	Desulfomicrobium baculatum
./tables/SRR8490409.out	0.006274869149058023	63	901	Desulfovibrio piger
./tables/SRR8490409.out	0.002290825244894199	23	905	Acidaminococcus fermentans
./tables/SRR8490409.out	0.0018924208544778163	19	907	Megasphaera elsdenii
./tables/SRR8490409.out	0.0001992021952081912	2	912	Nitrobacter hamburgensis
./tables/SRR8490409.out	0.00029880329281228683	3	915	Nitrosomonas europaea
./tables/SRR8490409.out	0.0001992021952081912	2	916	Nitrosomonas eutropha
./tables/SRR8490409.out	0.0005976065856245737	6	920	Acidithiobacillus ferrooxidans
./tables/SRR8490409.out	0.0001992021952081912	2	921	Starkeya novella
./tables/SRR8490409.out	0.00029880329281228683	3	926	Thiomonas intermedia
./tables/SRR8490409.out	0.0006972076832286692	7	940	Hydrogenobacter thermophilus
./tables/SRR8490409.out	0.0005976065856245737	6	959	Bdellovibrio bacteriovorus
./tables/SRR8490409.out	9.96010976040956e-05	1	960	Bacteriovorax stolpii
./tables/SRR8490409.out	0.0023904263424982947	24	971	Selenomonas ruminantium
./tables/SRR8490409.out	0.001693218659269625	17	984	Pedobacter heparinus
./tables/SRR8490409.out	0.0005976065856245737	6	985	Cytophaga hutchinsonii
./tables/SRR8490409.out	0.0005976065856245737	6	986	Flavobacterium johnsoniae
./tables/SRR8490409.out	0.00029880329281228683	3	995	Solitalea canadensis
./tables/SRR8490409.out	0.00029880329281228683	3	996	Flavobacterium columnare
./tables/SRR8490409.out	9.96010976040956e-05	1	999	Bernardetia litoralis
./tables/SRR8490409.out	0.0003984043904163824	4	1006	Marivirga tractuosa
./tables/SRR8490409.out	0.0001992021952081912	2	1008	Saprospira grandis
./tables/SRR8490409.out	0.0011952131712491473	12	1010	Sphingobacterium mizutaii
./tables/SRR8490409.out	0.001992021952081912	20	1014	Weeksella virosa
./tables/SRR8490409.out	0.001992021952081912	20	1017	Capnocytophaga gingivalis
./tables/SRR8490409.out	9.96010976040956e-05	1	1018	Capnocytophaga ochracea
./tables/SRR8490409.out	0.004780852684996589	48	1019	Capnocytophaga sputigena
./tables/SRR8490409.out	0.0001992021952081912	2	1049	Allochromatium vinosum
./tables/SRR8490409.out	9.96010976040956e-05	1	1053	Halorhodospira halophila
./tables/SRR8490409.out	0.000498005488020478	5	1061	Rhodobacter capsulatus
./tables/SRR8490409.out	0.00249002744010239	25	1063	Cereibacter sphaeroides
./tables/SRR8490409.out	0.000996010976040956	10	1069	Rhodomicrobium vannielii
./tables/SRR8490409.out	0.0015936175616655297	16	1076	Rhodopseudomonas palustris
./tables/SRR8490409.out	0.00029880329281228683	3	1079	Blastochloris viridis
./tables/SRR8490409.out	0.0001992021952081912	2	1085	Rhodospirillum rubrum
./tables/SRR8490409.out	0.00029880329281228683	3	1092	Chlorobium limicola
./tables/SRR8490409.out	0.00029880329281228683	3	1094	Chlorobium phaeovibrioides
./tables/SRR8490409.out	0.0008964098784368604	9	1097	Chlorobaculum tepidum
./tables/SRR8490409.out	0.000996010976040956	10	1100	Pelodictyon luteolum
./tables/SRR8490409.out	9.96010976040956e-05	1	1126	Microcystis aeruginosa
./tables/SRR8490409.out	0.0003984043904163824	4	1160	Planktothrix agardhii
./tables/SRR8490409.out	0.00029880329281228683	3	1165	Anabaena cylindrica
./tables/SRR8490409.out	0.000498005488020478	5	1184	Leptolyngbya boryana
./tables/SRR8490409.out	0.0005976065856245737	6	1197	Microchaete diplosiphon
./tables/SRR8490409.out	0.00029880329281228683	3	1231	Nitrosospira multiformis
./tables/SRR8490409.out	0.0003984043904163824	4	1244	Leuconostoc gelidum
./tables/SRR8490409.out	0.0001992021952081912	2	1247	Oenococcus oeni
./tables/SRR8490409.out	0.0001992021952081912	2	1252	Leuconostoc carnosum
./tables/SRR8490409.out	9.96010976040956e-05	1	1254	Pediococcus acidilactici
./tables/SRR8490409.out	0.0003984043904163824	4	1260	Finegoldia magna
./tables/SRR8490409.out	0.013246945981344713	133	1264	Ruminococcus albus
./tables/SRR8490409.out	0.0003984043904163824	4	1270	Micrococcus luteus
./tables/SRR8490409.out	0.00029880329281228683	3	1274	Dermacoccus nishinomiyaensis
./tables/SRR8490409.out	0.0006972076832286692	7	1276	Kytococcus sedentarius
./tables/SRR8490409.out	0.00029880329281228683	3	1280	Staphylococcus aureus
./tables/SRR8490409.out	0.000498005488020478	5	1281	Staphylococcus carnosus
./tables/SRR8490409.out	0.0001992021952081912	2	1282	Staphylococcus epidermidis
./tables/SRR8490409.out	9.96010976040956e-05	1	1283	Staphylococcus haemolyticus
./tables/SRR8490409.out	0.0001992021952081912	2	1286	Staphylococcus simulans
./tables/SRR8490409.out	0.0001992021952081912	2	1290	Staphylococcus hominis
./tables/SRR8490409.out	0.0005976065856245737	6	1299	Deinococcus radiodurans
./tables/SRR8490409.out	0.0015936175616655297	16	1302	Streptococcus gordonii
./tables/SRR8490409.out	0.002191224147290103	22	1303	Streptococcus oralis
./tables/SRR8490409.out	0.001992021952081912	20	1304	Streptococcus salivarius
./tables/SRR8490409.out	0.0032868362209351547	33	1305	Streptococcus sanguinis
./tables/SRR8490409.out	0.004282847196976111	43	1307	Streptococcus suis
./tables/SRR8490409.out	0.00029880329281228683	3	1308	Streptococcus thermophilus
./tables/SRR8490409.out	0.0001992021952081912	2	1309	Streptococcus mutans
./tables/SRR8490409.out	9.96010976040956e-05	1	1310	Streptococcus sobrinus
./tables/SRR8490409.out	0.004282847196976111	43	1311	Streptococcus agalactiae
./tables/SRR8490409.out	0.001992021952081912	20	1313	Streptococcus pneumoniae
./tables/SRR8490409.out	9.96010976040956e-05	1	1314	Streptococcus pyogenes
./tables/SRR8490409.out	0.006972076832286692	70	1318	Streptococcus parasanguinis
./tables/SRR8490409.out	0.017230989885508537	173	1322	Blautia hansenii
./tables/SRR8490409.out	0.0006972076832286692	7	1326	Streptococcus acidominimus
./tables/SRR8490409.out	9.96010976040956e-05	1	1328	Streptococcus anginosus
./tables/SRR8490409.out	0.0013944153664573384	14	1334	Streptococcus dysgalactiae
./tables/SRR8490409.out	9.96010976040956e-05	1	1335	Streptococcus equinus
./tables/SRR8490409.out	0.000996010976040956	10	1336	Streptococcus equi
./tables/SRR8490409.out	0.0006972076832286692	7	1338	Streptococcus intermedius
./tables/SRR8490409.out	9.96010976040956e-05	1	1346	Streptococcus iniae
./tables/SRR8490409.out	9.96010976040956e-05	1	1348	Streptococcus parauberis
./tables/SRR8490409.out	0.00029880329281228683	3	1351	Enterococcus faecalis
./tables/SRR8490409.out	0.006972076832286692	70	1352	Enterococcus faecium
./tables/SRR8490409.out	0.000498005488020478	5	1358	Lactococcus lactis
./tables/SRR8490409.out	9.96010976040956e-05	1	1363	Lactococcus garvieae
./tables/SRR8490409.out	0.0010956120736450516	11	1364	Lactococcus piscium
./tables/SRR8490409.out	9.96010976040956e-05	1	1366	Lactococcus raffinolactis
./tables/SRR8490409.out	0.0001992021952081912	2	1376	Aerococcus urinae
./tables/SRR8490409.out	0.0007968087808327649	8	1382	Lancefieldella parvula
./tables/SRR8490409.out	9.96010976040956e-05	1	1392	Bacillus anthracis
./tables/SRR8490409.out	0.00029880329281228683	3	1393	Brevibacillus brevis
./tables/SRR8490409.out	0.0017928197568737208	18	1396	Bacillus cereus
./tables/SRR8490409.out	0.000996010976040956	10	1398	Weizmannia coagulans
./tables/SRR8490409.out	0.0001992021952081912	2	1401	Paenibacillus lautus
./tables/SRR8490409.out	0.0010956120736450516	11	1404	Priestia megaterium
./tables/SRR8490409.out	0.0010956120736450516	11	1406	Paenibacillus polymyxa
./tables/SRR8490409.out	0.0010956120736450516	11	1408	Bacillus pumilus
./tables/SRR8490409.out	9.96010976040956e-05	1	1413	Evansella cellulosilytica
./tables/SRR8490409.out	0.000498005488020478	5	1421	Lysinibacillus sphaericus
./tables/SRR8490409.out	0.000498005488020478	5	1423	Bacillus subtilis
./tables/SRR8490409.out	0.0012948142688532427	13	1428	Bacillus thuringiensis
./tables/SRR8490409.out	9.96010976040956e-05	1	1449	Amphibacillus xylanus
./tables/SRR8490409.out	9.96010976040956e-05	1	1452	Bacillus atrophaeus
./tables/SRR8490409.out	0.0013944153664573384	14	1464	Paenibacillus larvae
./tables/SRR8490409.out	0.0017928197568737208	18	1465	Brevibacillus laterosporus
./tables/SRR8490409.out	0.0005976065856245737	6	1467	Lederbergia lenta
./tables/SRR8490409.out	0.0001992021952081912	2	1473	Virgibacillus pantothenticus
./tables/SRR8490409.out	9.96010976040956e-05	1	1476	Sporosarcina psychrophila
./tables/SRR8490409.out	0.000498005488020478	5	1478	Peribacillus simplex
./tables/SRR8490409.out	0.00029880329281228683	3	1479	Bacillus smithii
./tables/SRR8490409.out	0.0001992021952081912	2	1482	Virgibacillus halodenitrificans
./tables/SRR8490409.out	9.96010976040956e-05	1	1488	Clostridium acetobutylicum
./tables/SRR8490409.out	0.002689229635310581	27	1491	Clostridium botulinum
./tables/SRR8490409.out	0.000996010976040956	10	1492	Clostridium butyricum
./tables/SRR8490409.out	0.0013944153664573384	14	1493	Clostridium cellulovorans
./tables/SRR8490409.out	0.0001992021952081912	2	1494	Clostridium cochlearium
./tables/SRR8490409.out	0.13466068396073724	1352	1496	Clostridioides difficile
./tables/SRR8490409.out	0.0005976065856245737	6	1497	Clostridium formicaceticum
./tables/SRR8490409.out	0.00249002744010239	25	1501	Clostridium pasteurianum
./tables/SRR8490409.out	0.0031872351233310594	32	1502	Clostridium perfringens
./tables/SRR8490409.out	0.000498005488020478	5	1504	Clostridium septicum
./tables/SRR8490409.out	0.0012948142688532427	13	1505	Paeniclostridium sordellii
./tables/SRR8490409.out	0.045318499409863496	455	1509	Clostridium sporogenes
./tables/SRR8490409.out	0.0005976065856245737	6	1510	Thermoclostridium stercorarium
./tables/SRR8490409.out	0.000996010976040956	10	1511	Acetoanaerobium sticklandii
./tables/SRR8490409.out	0.00029880329281228683	3	1513	Clostridium tetani
./tables/SRR8490409.out	0.0006972076832286692	7	1515	Acetivibrio thermocellus
./tables/SRR8490409.out	9.96010976040956e-05	1	1517	Thermoanaerobacterium thermosaccharolyticum
./tables/SRR8490409.out	0.0006972076832286692	7	1519	Clostridium tyrobutyricum
./tables/SRR8490409.out	0.0005976065856245737	6	1520	Clostridium beijerinckii
./tables/SRR8490409.out	0.0006972076832286692	7	1521	Ruminiclostridium cellulolyticum
./tables/SRR8490409.out	0.0001992021952081912	2	1525	Moorella thermoacetica
./tables/SRR8490409.out	0.000996010976040956	10	1534	Clostridium kluyveri
./tables/SRR8490409.out	0.0006972076832286692	7	1542	Clostridium novyi
./tables/SRR8490409.out	0.0003984043904163824	4	1548	Clostridium scatologenes
./tables/SRR8490409.out	0.0001992021952081912	2	1556	Gottschalkia acidurici
./tables/SRR8490409.out	0.0010956120736450516	11	1561	Clostridium baratii
./tables/SRR8490409.out	9.96010976040956e-05	1	1563	Desulfosporosinus orientis
./tables/SRR8490409.out	0.0007968087808327649	8	1564	Desulforamulus ruminis
./tables/SRR8490409.out	0.00029880329281228683	3	1565	Desulfotomaculum nigrificans
./tables/SRR8490409.out	0.0005976065856245737	6	1570	Halobacillus halophilus
./tables/SRR8490409.out	0.000498005488020478	5	1571	Sporosarcina ureae
./tables/SRR8490409.out	9.96010976040956e-05	1	1579	Lactobacillus acidophilus
./tables/SRR8490409.out	0.000498005488020478	5	1580	Levilactobacillus brevis
./tables/SRR8490409.out	0.000498005488020478	5	1582	Lacticaseibacillus casei
./tables/SRR8490409.out	0.001693218659269625	17	1584	Lactobacillus delbrueckii
./tables/SRR8490409.out	0.0001992021952081912	2	1587	Lactobacillus helveticus
./tables/SRR8490409.out	0.0010956120736450516	11	1590	Lactiplantibacillus plantarum
./tables/SRR8490409.out	9.96010976040956e-05	1	1596	Lactobacillus gasseri
./tables/SRR8490409.out	0.0005976065856245737	6	1598	Limosilactobacillus reuteri
./tables/SRR8490409.out	0.0001992021952081912	2	1600	Lactobacillus acetotolerans
./tables/SRR8490409.out	0.00029880329281228683	3	1601	Ligilactobacillus agilis
./tables/SRR8490409.out	0.0007968087808327649	8	1604	Lactobacillus amylovorus
./tables/SRR8490409.out	0.0012948142688532427	13	1610	Loigolactobacillus coryniformis
./tables/SRR8490409.out	9.96010976040956e-05	1	1612	Companilactobacillus farciminis
./tables/SRR8490409.out	9.96010976040956e-05	1	1613	Limosilactobacillus fermentum
./tables/SRR8490409.out	9.96010976040956e-05	1	1622	Ligilactobacillus murinus
./tables/SRR8490409.out	0.0020916230496860074	21	1623	Ligilactobacillus ruminis
./tables/SRR8490409.out	0.0005976065856245737	6	1624	Ligilactobacillus salivarius
./tables/SRR8490409.out	9.96010976040956e-05	1	1625	Fructilactobacillus sanfranciscensis
./tables/SRR8490409.out	0.00029880329281228683	3	1629	Weissella viridescens
./tables/SRR8490409.out	0.0001992021952081912	2	1638	Listeria ivanovii
./tables/SRR8490409.out	0.0003984043904163824	4	1639	Listeria monocytogenes
./tables/SRR8490409.out	0.0001992021952081912	2	1640	Listeria seeligeri
./tables/SRR8490409.out	0.0005976065856245737	6	1642	Listeria innocua
./tables/SRR8490409.out	0.0005976065856245737	6	1648	Erysipelothrix rhusiopathiae
./tables/SRR8490409.out	0.001693218659269625	17	1661	Trueperella pyogenes
./tables/SRR8490409.out	0.001494016464061434	15	1680	Bifidobacterium adolescentis
./tables/SRR8490409.out	0.04213126428653244	423	1681	Bifidobacterium bifidum
./tables/SRR8490409.out	9.96010976040956e-05	1	1683	Bifidobacterium angulatum
./tables/SRR8490409.out	0.00029880329281228683	3	1684	Bifidobacterium asteroides
./tables/SRR8490409.out	0.003884442806559728	39	1685	Bifidobacterium breve
./tables/SRR8490409.out	0.0031872351233310594	32	1686	Bifidobacterium catenulatum
./tables/SRR8490409.out	0.00029880329281228683	3	1689	Bifidobacterium dentium
./tables/SRR8490409.out	9.96010976040956e-05	1	1694	Bifidobacterium pseudolongum
./tables/SRR8490409.out	0.0001992021952081912	2	1697	Corynebacterium ammoniagenes
./tables/SRR8490409.out	0.000996010976040956	10	1703	Brevibacterium linens
./tables/SRR8490409.out	0.0008964098784368604	9	1711	Cellulomonas flavigena
./tables/SRR8490409.out	0.0001992021952081912	2	1717	Corynebacterium diphtheriae
./tables/SRR8490409.out	9.96010976040956e-05	1	1719	Corynebacterium pseudotuberculosis
